lon,lat,gid,y,x,comID
-96.7632812935394,41.6297142239887,1253,30,4,100040030
-96.6687234098924,41.6297142239887,1254,30,5,100050030
-96.5741655262454,41.6297142239887,1255,30,6,100060030
-96.4796076425983,41.6297142239887,1256,30,7,100070030
-96.3850497589513,41.6297142239887,1257,30,8,100080030
-96.2904918753042,41.6297142239887,1258,30,9,100090030
-96.1959339916571,41.6297142239887,1259,30,10,100100030
-96.1013761080101,41.6297142239887,1260,30,11,100110030
-96.006818224363,41.6297142239887,1261,30,12,100120030
-95.912260340716,41.6297142239887,1262,30,13,100130030
-95.817702457069,41.6297142239887,1263,30,14,100140030
-95.7231445734219,41.6297142239887,1264,30,15,100150030
-95.6285866897748,41.6297142239887,1265,30,16,100160030
-95.5340288061278,41.6297142239887,1266,30,17,100170030
-95.4394709224808,41.6297142239887,1267,30,18,100180030
-95.3449130388337,41.6297142239887,1268,30,19,100190030
-95.2503551551866,41.6297142239887,1269,30,20,100200030
-95.1557972715396,41.6297142239887,1270,30,21,100210030
-95.0612393878926,41.6297142239887,1271,30,22,100220030
-94.9666815042455,41.6297142239887,1272,30,23,100230030
-94.8721236205984,41.6297142239887,1273,30,24,100240030
-94.7775657369514,41.6297142239887,1274,30,25,100250030
-94.6830078533043,41.6297142239887,1275,30,26,100260030
-94.5884499696573,41.6297142239887,1276,30,27,100270030
-94.4938920860102,41.6297142239887,1277,30,28,100280030
-94.3993342023632,41.6297142239887,1278,30,29,100290030
-94.3047763187162,41.6297142239887,1279,30,30,100300030
-94.2102184350691,41.6297142239887,1280,30,31,100310030
-94.115660551422,41.6297142239887,1281,30,32,100320030
-94.021102667775,41.6297142239887,1282,30,33,100330030
-93.9265447841279,41.6297142239887,1283,30,34,100340030
-93.8319869004809,41.6297142239887,1284,30,35,100350030
-93.7374290168338,41.6297142239887,1285,30,36,100360030
-93.6428711331868,41.6297142239887,1286,30,37,100370030
-93.5483132495397,41.6297142239887,1287,30,38,100380030
-93.4537553658927,41.6297142239887,1288,30,39,100390030
-93.3591974822456,41.6297142239887,1289,30,40,100400030
-93.2646395985986,41.6297142239887,1290,30,41,100410030
-93.1700817149515,41.6297142239887,1291,30,42,100420030
-93.0755238313045,41.6297142239887,1292,30,43,100430030
-92.9809659476574,41.6297142239887,1293,30,44,100440030
-92.8864080640104,41.6297142239887,1294,30,45,100450030
-92.7918501803633,41.6297142239887,1295,30,46,100460030
-92.6972922967163,41.6297142239887,1296,30,47,100470030
-92.6027344130692,41.6297142239887,1297,30,48,100480030
-92.5081765294222,41.6297142239887,1298,30,49,100490030
-92.4136186457751,41.6297142239887,1299,30,50,100500030
-92.3190607621281,41.6297142239887,1300,30,51,100510030
-92.224502878481,41.6297142239887,1301,30,52,100520030
-92.129944994834,41.6297142239887,1302,30,53,100530030
-92.0353871111869,41.6297142239887,1303,30,54,100540030
-91.9408292275398,41.6297142239887,1304,30,55,100550030
-91.8462713438928,41.6297142239887,1305,30,56,100560030
-91.7517134602458,41.6297142239887,1306,30,57,100570030
-91.6571555765987,41.6297142239887,1307,30,58,100580030
-91.5625976929516,41.6297142239887,1308,30,59,100590030
-91.4680398093046,41.6297142239887,1309,30,60,100600030
-91.3734819256576,41.6297142239887,1310,30,61,100610030
-91.2789240420105,41.6297142239887,1311,30,62,100620030
-91.1843661583634,41.6297142239887,1312,30,63,100630030
-91.0898082747164,41.6297142239887,1313,30,64,100640030
-90.9952503910693,41.6297142239887,1314,30,65,100650030
-90.9006925074223,41.6297142239887,1315,30,66,100660030
-90.8061346237752,41.6297142239887,1316,30,67,100670030
-90.7115767401282,41.6297142239887,1317,30,68,100680030
-90.6170188564811,41.6297142239887,1318,30,69,100690030
-90.5224609728341,41.6297142239887,1319,30,70,100700030
-90.4279030891871,41.6297142239887,1320,30,71,100710030
-90.33334520554,41.6297142239887,1321,30,72,100720030
-90.2387873218929,41.6297142239887,1322,30,73,100730030
-90.1442294382459,41.6297142239887,1323,30,74,100740030
-90.0496715545988,41.6297142239887,1324,30,75,100750030
-89.9551136709518,41.6297142239887,1325,30,76,100760030
-89.8605557873047,41.6297142239887,1326,30,77,100770030
-97.1415128281277,41.7248986511994,1327,29,0,100000029
-97.0469549444806,41.7248986511994,1328,29,1,100010029
-96.9523970608336,41.7248986511994,1329,29,2,100020029
-96.8578391771865,41.7248986511994,1330,29,3,100030029
-96.7632812935394,41.7248986511994,1331,29,4,100040029
-96.6687234098924,41.7248986511994,1332,29,5,100050029
-96.5741655262454,41.7248986511994,1333,29,6,100060029
-96.4796076425983,41.7248986511994,1334,29,7,100070029
